timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive
2,NORMAL,291.840438733695,226.767366558934,200,0,0,184,0,4.93899935418708,65.0730721747613,0,52029.4996770935,4535.34733117868,-47494.1523459149,1,1,mix_E100,1,0,0,1
3,NORMAL,232.456082987042,226.712948622059,200,0,0,184,0,4.88806266089401,5.7431343649834,0,52004.031330447,4534.25897244117,-47469.7723580058,1,1,mix_E100,1,0,0,1
4,NORMAL,189.034659350842,189.034659350842,200,0,0,184,0,4.84178395038508,0,0,51980.8919751925,4909.55863521258,-33326.9013917721,1,1,mix_E100,1,0,0,1
5,NORMAL,158.383746939714,158.383746939714,89.9414206579154,0,0,82.7461070052822,0,4.92114239170311,0,0,27719.6368771193,3167.67493879428,-38296.3938865328,1,1,mix_E100,1,0,0,1
6,NORMAL,149.704634262795,149.704634262795,198.02523084857,0,0,182.183212380684,0,4.85664490119084,0,0,51552.2934219596,5244.09268525589,-18913.4638945985,1,1,mix_E100,1,0,0,1
7,NORMAL,158.133331487122,158.133331487122,131.182599423919,0,0,120.687991470006,0,5.1105670158543,0,0,51402.9604371292,3162.66662974243,-48240.2938073868,1,1,mix_E100,1,0,0,1
8,NORMAL,179.434951368027,179.434951368027,152.689736561274,0,0,140.474557636372,0,4.91822048595489,0,0,58429.9509920714,3588.69902736055,-54841.2519647109,1,1,mix_E100,1,0,0,1
9,NORMAL,204.820843804893,204.820843804893,103.027719147298,0,0,94.7855016155143,0,4.96305011005965,0,0,42004.305636615,4096.41687609785,-62631.6387605171,1,1,mix_E100,1,0,0,1
10,NORMAL,233.9947898688,233.9947898688,200,0,0,184,0,5.01817374620185,0,0,74149.0868731009,4679.895797376,-71823.8005310777,1,1,mix_E100,1,0,0,1
11,NORMAL,254.1043898688,227.723211170838,200,0,0,184,0,4.93528492667786,26.3811786979625,0,74107.6424633389,4554.46422341675,-69869.5556266746,1,1,mix_E100,1,0,0,1
12,NORMAL,221.578,221.578,200,0,0,184,0,4.92701417753725,0,0,74103.5070887686,4576.05934617886,-67768.104825956,1,1,mix_E100,1,0,0,1
13,NORMAL,196.9996,196.9996,170.651761453955,0,0,156.999620537639,0,4.88320177512656,0,0,64361.4642811132,3939.992,-60421.4722811132,1,1,mix_E100,1,0,0,1
14,NORMAL,159.0148,159.0148,132.686220558524,0,0,122.071322913842,0,4.86517000213155,0,0,51778.261250049,3180.296,-48597.965250049,1,1,mix_E100,1,0,0,1
15,NORMAL,135.436,135.436,108.919773789911,0,0,100.206191886718,0,5.0407739988108,0,0,43994.6160786238,2708.72,-41285.8960786238,1,1,mix_E100,1,0,0,1
16,NORMAL,124.074470669534,124.074470669534,97.3166985723384,0,0,89.5313626865514,0,4.929909164702,0,0,40096.2451495095,2481.48941339067,-37614.7557361188,1,1,mix_E100,1,0,0,1
17,NORMAL,115.865415331254,115.865415331254,88.9501239807687,0,0,81.8341140623072,0,5.07731733344438,0,0,58675.8093853526,2317.30830662508,-56358.5010787276,1,1,mix_E100,1,0,0,1
18,NORMAL,111.446227758567,111.446227758567,84.7243348501013,0,0,77.9463880620932,0,4.89631545209322,0,0,56174.9183245444,2228.92455517133,-53945.9937693731,1,1,mix_E100,1,0,0,1
19,NORMAL,110.167470774166,110.167470774166,83.402669913589,0,0,76.7304563205019,0,4.93646332538427,0,0,55441.1145814033,2203.34941548333,-53237.76516592,1,1,mix_E100,1,0,0,1
20,NORMAL,109.854633421327,109.854633421327,83.143674974538,0,0,76.4921809765749,0,4.88606663429249,0,0,55268.1855226227,2197.09266842655,-53071.0928541962,1,1,mix_E100,1,0,0,1
21,NORMAL,120.438633421327,120.438633421327,93.5261417785925,0,0,86.0440504363051,0,5.07466458362433,0,0,61284.6435623213,2408.77266842655,-58875.8708938948,1,1,mix_E100,1,0,0,1
22,NORMAL,135.451470774166,135.451470774166,108.750664671231,0,0,100.050611497532,0,4.87654982986307,0,0,43856.4950540431,2709.02941548333,-41147.4656385598,1,1,mix_E100,1,0,0,1
23,NORMAL,149.660359508325,149.660359508325,122.939119246599,0,0,113.103989706871,0,4.89566533815295,0,0,48565.2689635501,2993.2071901665,-45572.0617733836,1,1,mix_E100,1,0,0,1
24,NORMAL,176.716251931771,176.716251931771,150.397888093506,0,0,138.366057046026,0,4.8555315612048,0,0,41035.6194716486,3534.32503863541,-37501.2944330132,1,1,mix_E100,1,0,0,1
25,NORMAL,211.253226442193,211.253226442193,184.77807142534,0,0,169.995825711313,0,5.0023548115439,0,0,48700.175576487,4225.06452884385,-44475.1110476431,1,1,mix_E100,1,0,0,1
26,NORMAL,234.917611746144,231.816720779931,200,0,0,184,0,5.00671556665191,3.10089096621334,0,52063.357783326,4636.33441559861,-49186.3662843611,1,1,mix_E100,1,0,0,1
27,NORMAL,235.344559933185,226.388627029001,200,0,0,184,0,4.92155357810751,8.95593290418407,0,52020.7767890538,4527.77254058001,-47493.0042484737,1,1,mix_E100,1,0,0,1
28,NORMAL,209.956409748643,209.956409748643,200,0,0,184,0,4.94621921932462,0,0,52033.1096096623,4692.88250389863,-41328.551835685,1,1,mix_E100,1,0,0,1
29,NORMAL,173.53876448071,173.53876448071,128.849208843859,0,0,118.541272136351,0,4.98199498283919,0,0,36340.9028041437,3470.77528961419,-38881.8027846082,1,1,mix_E100,1,0,0,1
30,NORMAL,149.387038948077,149.387038948077,197.907309236895,0,0,182.074724497943,0,5.00708749072177,0,0,51601.4776248673,5237.74077896154,-18969.0000038005,1,1,mix_E100,1,0,0,1
31,NORMAL,119.828151936921,119.828151936921,93.4732654345391,0,0,85.995404199776,0,4.89032848100669,0,0,38803.5097524227,2396.56303873841,-36406.9467136843,1,1,mix_E100,1,0,0,1
32,NORMAL,103.495924044676,103.495924044676,2.16548115922245,0,0,1.99224266648466,0,4.86753779695611,0,0,8550.97625841253,2069.91848089353,-31204.807777519,1,1,mix_E100,1,0,0,1
33,NORMAL,99.4747257814166,99.4747257814166,73.0851881077997,0,0,67.2383730591757,0,4.92293841529065,0,0,32067.2835089486,1989.49451562833,-30077.7889933203,1,1,mix_E100,1,0,0,1
34,NORMAL,111.328,111.328,84.8687505016693,0,0,78.0792504615357,0,4.98827877954808,0,0,36002.6695559269,2226.56,-33776.1095559269,1,1,mix_E100,1,0,0,1
35,NORMAL,129.11085859082,129.11085859082,102.311475994914,0,0,94.126557915321,0,4.9697725978471,0,0,41770.4471484391,2582.2171718164,-39188.2299766227,1,1,mix_E100,1,0,0,1
36,NORMAL,139.385415331254,139.385415331254,112.537650488166,0,0,103.534638449113,0,5.01515055336476,0,0,45180.0451183629,2787.70830662508,-42392.3368117378,1,1,mix_E100,1,0,0,1
37,NORMAL,139.082227758567,139.082227758567,112.300466781169,0,0,103.316429438675,0,4.9534567783301,0,0,45070.6429870881,2781.64455517133,-42288.9984319168,1,1,mix_E100,1,0,0,1
38,NORMAL,137.803470774166,137.803470774166,111.00762333279,0,0,102.127013466166,0,4.96673225599261,0,0,44649.0909758162,2756.06941548333,-41893.0215603329,1,1,mix_E100,1,0,0,1
39,NORMAL,123.966633421327,123.966633421327,97.2324630275771,0,0,89.4538659853709,0,4.90908573172159,0,0,40057.9346205943,2479.33266842655,-37578.6019521678,1,1,mix_E100,1,0,0,1
40,NORMAL,100.171470774166,100.171470774166,73.3871910499986,0,0,67.5162157659987,0,4.95608262387035,0,0,32183.8789876947,2003.42941548333,-30180.4495722114,1,1,mix_E100,1,0,0,1
41,NORMAL,79.9974153312537,79.9974153312537,53.3628691692474,0,0,49.0938396357076,0,4.81600085251663,0,0,38246.181000397,1599.94830662508,-36646.232693772,1,1,mix_E100,1,0,0,1
42,NORMAL,70.756,70.756,44.3068125005503,0,0,40.7622675005063,0,4.97957890339303,0,0,33162.3953020104,1415.12,-31747.2753020104,1,1,mix_E100,1,0,0,1
43,NORMAL,81.34,81.34,54.9858010339883,0,0,50.5869369512692,0,4.89074320747165,0,0,39209.2725135227,1626.8,-37582.4725135227,1,1,mix_E100,1,0,0,1
44,NORMAL,111.328,111.328,84.9456904516965,0,0,78.1500352155607,0,4.91714819932321,0,0,56311.5959333093,2226.56,-54085.0359333093,1,1,mix_E100,1,0,0,1
45,NORMAL,186.9448,186.9448,160.552837768663,0,0,147.70861074717,0,4.92627377161361,0,0,99442.4755490519,3738.896,-95703.5795490519,1,1,mix_E100,1,0,0,1
46,NORMAL,364.5796,234.366673875294,200,0,0,184,0,4.80673088910175,130.212926124706,0,74043.3654445509,4687.33347750588,-72027.0188091502,1,1,mix_E100,1,0,0,1
47,NORMAL,576.31054904882,226.467157320855,200,0,0,184,0,4.99685201301967,349.843391727965,0,74138.4260065098,4529.3431464171,-69609.0828600927,1,1,mix_E100,1,0,0,1
0,NORMAL,327.969049616543,193.043101014798,0,100,0,0,0,4.90152819036143,134.925948601746,0,7850.76409518072,110026.090160811,30358.3634092979,1,1,mix_H100,0,1,0,1
1,NORMAL,314.917570879358,126.572532485282,0,100,0,0,0,4.75666503637626,188.345038394076,0,7778.33251818813,8696.67876314583,-49037.6164113749,1,1,mix_H100,0,1,0,1
2,NORMAL,291.840438733695,126.767366558934,0,100,0,0,0,4.93899935418708,165.073072174761,0,7869.49967709354,8700.57544461888,-49124.8868888072,1,1,mix_H100,0,1,0,1
3,NORMAL,232.456082987042,126.712948622059,0,100,0,0,0,4.88806266089401,105.743134364983,0,7844.03133044701,8699.48708588137,-49100.5069008982,1,1,mix_H100,0,1,0,1
4,NORMAL,189.034659350842,126.663507624034,0,100,0,0,0,4.84178395038508,62.3711517268085,0,7820.89197519254,8698.49826592087,-49078.3563656042,1,1,mix_H100,0,1,0,1
5,NORMAL,158.383746939714,126.748311574661,0,100,0,0,0,4.92114239170311,31.6354353650528,0,7860.57119585155,8700.19434493342,-49116.3395072507,1,1,mix_H100,0,1,0,1
6,NORMAL,149.704634262795,126.679403414225,0,100,0,0,0,4.85664490119084,23.0252308485698,0,7828.32245059542,8698.81618172469,-49085.4689252033,1,1,mix_H100,0,1,0,1
7,NORMAL,158.133331487122,126.950732063202,0,100,0,0,0,5.1105670158543,31.1825994239192,0,7955.28350792715,8704.24275470424,-49207.0034095555,1,1,mix_H100,0,1,0,1
8,NORMAL,179.434951368027,126.745214806753,0,100,0,0,0,4.91822048595489,52.6897365612741,0,7859.11024297745,8700.13240957526,-49114.9404897347,1,1,mix_H100,0,1,0,1
9,NORMAL,204.820843804893,126.793124657594,0,100,0,0,0,4.96305011005965,78.0277191472982,0,7881.52505502982,8701.09060659208,-49136.3971047703,1,1,mix_H100,0,1,0,1
10,NORMAL,233.9947898688,126.852034050955,0,100,0,0,0,5.01817374620185,107.142755817846,0,7909.08687310093,8702.26879445929,-49162.7807349742,1,1,mix_H100,0,1,0,1
11,NORMAL,254.1043898688,126.763473913891,0,100,0,0,0,4.93528492667786,127.340915954909,0,7867.64246333893,8700.49759171802,-49123.1075279535,1,1,mix_H100,0,1,0,1
12,NORMAL,221.578,126.394644872629,0,100,0,0,0,4.92701417753725,95.1833551273714,0,7863.50708876863,8693.12101089277,-49126.3487342085,1,1,mix_H100,0,1,0,1
13,NORMAL,196.9996,126.347838546045,0,100,0,0,0,4.88320177512656,70.6517614539552,0,7841.60088756328,8692.18488436109,-49105.3786595348,1,1,mix_H100,0,1,0,1
14,NORMAL,159.0148,126.328579441476,0,100,0,0,0,4.86517000213155,32.6862205585242,0,7832.58500106577,8691.79970226971,-49096.7479551287,1,1,mix_H100,0,1,0,1
15,NORMAL,135.436,126.516226210089,0,100,0,0,0,5.0407739988108,8.91977378991052,0,7920.3869994054,8695.55263764199,-49180.797018096,1,1,mix_H100,0,1,0,1
16,NORMAL,124.074470669534,124.074470669534,0,100,0,0,0,4.929909164702,0,0,7864.954582351,8727.21656966072,-48113.5895159718,1,1,mix_H100,0,1,0,1
17,NORMAL,115.865415331254,115.865415331254,0,88.9501239807687,0,0,0,5.07731733344438,0,0,7938.65866672219,7801.28635722734,-44573.2630280892,1,1,mix_H100,0,1,0,1
18,NORMAL,111.446227758567,111.446227758567,0,84.7243348501013,0,0,0,4.89631545209322,0,0,7848.15772604661,7452.37306627499,-42720.6417383144,1,1,mix_H100,0,1,0,1
19,NORMAL,110.167470774166,110.167470774166,0,83.402669913589,0,0,0,4.93646332538427,0,0,7868.23166269214,7345.31426835565,-42187.5240307534,1,1,mix_H100,0,1,0,1
20,NORMAL,109.854633421327,109.854633421327,0,83.143674974538,0,0,0,4.88606663429249,0,0,7843.03331714625,7323.08989250411,-42055.1666460248,1,1,mix_H100,0,1,0,1
21,NORMAL,120.438633421327,120.438633421327,0,93.5261417785925,0,0,0,5.07466458362433,0,0,7937.33229181217,8174.87265477627,-46484.3440978582,1,1,mix_H100,0,1,0,1
22,NORMAL,135.451470774166,129.6739932804,0,100,0,0,0,4.87654982986307,5.77747749376636,0,7838.27491493154,8758.7079790482,-50015.6407452669,1,1,mix_H100,0,1,0,1
23,NORMAL,149.660359508325,126.721240261726,0,100,0,0,0,4.89566533815295,22.9391192465992,0,7847.83266907647,8699.65291867472,-49104.1424067343,1,1,mix_H100,0,1,0,1
24,NORMAL,176.716251931771,126.318363838264,0,100,0,0,0,4.8555315612048,50.3978880935064,0,7827.7657806024,8691.59539020548,-49092.1330467294,1,1,mix_H100,0,1,0,1
25,NORMAL,211.253226442193,126.475155016853,0,100,0,0,0,5.0023548115439,84.7780714253398,0,7901.17740577195,8694.73121377725,-49162.4088483272,1,1,mix_H100,0,1,0,1
26,NORMAL,234.917611746144,126.479718150979,0,100,0,0,0,5.00671556665191,108.437893595165,0,7903.35778332596,8694.82247645978,-49164.4979631987,1,1,mix_H100,0,1,0,1
27,NORMAL,235.344559933185,126.388627029001,0,100,0,0,0,4.92155357810751,108.955932904184,0,7860.77678905375,8693.00065402021,-49123.738791366,1,1,mix_H100,0,1,0,1
28,NORMAL,209.956409748643,126.414886712835,0,100,0,0,0,4.94621921932462,83.5415230358077,0,7873.10960966231,8693.5258476969,-49135.5464182979,1,1,mix_H100,0,1,0,1
29,NORMAL,173.53876448071,126.453016064338,0,100,0,0,0,4.98199498283919,47.0857484163715,0,7890.99749141959,8694.28843472696,-49152.6717130251,1,1,mix_H100,0,1,0,1
30,NORMAL,149.387038948077,126.479729711182,0,100,0,0,0,5.00708749072177,22.907309236895,0,7903.54374536089,8694.82270766384,-49164.6836940295,1,1,mix_H100,0,1,0,1
31,NORMAL,119.828151936921,119.828151936921,0,100,0,0,0,4.89032848100669,0,0,7845.16424050335,8757.59318914244,-46659.5580295724,1,1,mix_H100,0,1,0,1
32,NORMAL,103.495924044676,103.495924044676,0,77.1654811592225,0,0,0,4.86753779695611,0,0,7833.76889847805,6827.34641919331,-39555.1814307652,1,1,mix_H100,0,1,0,1
33,NORMAL,99.4747257814166,99.4747257814166,0,73.0851881077997,0,0,0,4.92293841529065,0,0,7861.46920764533,6495.36307961105,-37876.515406477,1,1,mix_H100,0,1,0,1
34,NORMAL,111.328,111.328,0,80,0,0,0,4.98827877954808,0,0,7894.13938977404,7158.74249075216,-42305.1506269632,1,1,mix_H100,0,1,0,1
35,NORMAL,129.11085859082,129.11085859082,0,100,0,0,0,4.9697725978471,0,0,7884.88629892355,28747.4452852566,-29855.3817317229,1,1,mix_H100,0,1,0,1
36,NORMAL,139.385415331254,126.899377200201,0,100,0,0,0,5.01515055336476,12.4860381310531,0,7907.57527668238,8703.21565744421,-49177.3362890929,1,1,mix_H100,0,1,0,1
37,NORMAL,139.082227758567,126.781760977398,0,100,0,0,0,4.9534567783301,12.3004667811686,0,7876.72838916505,8700.86333298816,-49131.8277125094,1,1,mix_H100,0,1,0,1
38,NORMAL,137.803470774166,126.795847441377,0,100,0,0,0,4.96673225599261,11.0076233327896,0,7883.3661279963,8701.14506226774,-49138.1837220613,1,1,mix_H100,0,1,0,1
39,NORMAL,123.966633421327,123.966633421327,0,100,0,0,0,4.90908573172159,0,0,7854.54286586079,8727.58689103943,-48072.0393370164,1,1,mix_H100,0,1,0,1
40,NORMAL,100.171470774166,100.171470774166,0,73.3871910499986,0,0,0,4.95608262387035,0,0,7878.04131193518,6527.91714976191,-38011.4019176421,1,1,mix_H100,0,1,0,1
41,NORMAL,79.9974153312537,79.9974153312537,0,53.3628691692474,0,0,0,4.81600085251663,0,0,7808.00042625832,4889.89091878583,-29576.0445020092,1,1,mix_H100,0,1,0,1
42,NORMAL,70.756,70.756,0,44.3068125005503,0,0,2958,4.97957890339303,0,0,91778.6694516965,10446.7360604532,-18385.8280982294,1,1,mix_H100,0,1,0,1
43,NORMAL,81.34,81.34,0,54.9858010339883,0,0,0,4.89074320747165,0,0,7845.37160373582,5016.80006374774,-30297.2577708125,1,1,mix_H100,0,1,0,1
44,NORMAL,111.328,111.328,0,81.879167490563,0,0,0,4.91714819932321,0,0,7858.5740996616,47274.597453179,-2498.38227552198,1,1,mix_H100,0,1,0,1
45,NORMAL,186.9448,126.391962231337,0,100,0,0,2958,4.92627377161361,60.5528377686625,0,91752.0168858068,14993.0673580669,-41634.9121840726,1,1,mix_H100,0,1,0,1
46,NORMAL,364.5796,126.264180800502,0,100,0,0,0,4.80673088910175,238.315419199498,0,7803.36544455087,8690.51172945024,-49068.8163714333,1,1,mix_H100,0,1,0,1
47,NORMAL,576.31054904882,126.467157320855,0,100,0,0,2958,4.99685201301967,449.843391727965,0,91787.3060065098,14994.5712598573,-41668.6974029852,1,1,mix_H100,0,1,0,1
0,NORMAL,327.969049616543,118.162067099407,0,0,25.1189661821088,0,0,28.4100252847013,209.806982517137,0,19605.0126423507,2363.24134198813,-39102.7713003625,1,1,mix_C100,0,0,1,1
1,NORMAL,314.917570879358,50.3312811358108,0,0,23.7587486505291,0,0,26.9921174100288,264.586289743547,0,18896.0587050144,1006.62562271622,-17889.4330822982,1,1,mix_C100,0,0,1,1
2,NORMAL,291.840438733695,52.238280234559,0,0,25.470913675625,0,0,28.7768026959885,239.602158499136,0,19788.4013479943,1044.76560469118,-18743.6357433031,1,1,mix_C100,0,0,1,1
3,NORMAL,232.456082987042,51.7055965100584,0,0,24.9926478879998,0,0,28.2782274467867,180.750486476984,0,19539.1137233934,1034.11193020117,-18505.0017931922,1,1,mix_C100,0,0,1,1
4,NORMAL,189.034659350842,51.2216347333831,0,0,24.5581271093495,0,0,27.8252517116369,137.813024617459,0,19312.6258558185,1024.43269466766,-18288.1931611508,1,1,mix_C100,0,0,1,1
5,NORMAL,158.383746939714,52.0516697944741,0,0,25.3033582198131,0,0,28.6020192320982,106.33207714524,0,19701.0096160491,1041.03339588948,-18659.9762201596,1,1,mix_C100,0,0,1,1
6,NORMAL,149.704634262795,51.3771582449326,0,0,24.6977548307078,0,0,27.9707132236934,98.3274760178619,0,19385.3566118467,1027.54316489865,-18357.813446948,1,1,mix_C100,0,0,1,1
7,NORMAL,158.133331487122,54.032989462239,0,0,27.0822573990366,0,0,30.4561964619595,104.100342024883,0,20628.0982309798,1080.65978924478,-19547.438441735,1,1,mix_C100,0,0,1,1
8,NORMAL,179.434951368027,52.0212618251556,0,0,25.2760470184024,0,0,28.5734233313494,127.413689542872,0,19686.7116656747,1040.42523650311,-18646.2864291716,1,1,mix_C100,0,0,1,1
9,NORMAL,204.820843804893,43.9235438035653,0,0,17.1304191459709,0,0,20.994943402635,160.897300001327,0,15897.4717013175,878.470876071305,-15019.0008252462,1,1,mix_C100,0,0,1,1
10,NORMAL,233.9947898688,44.3275385926174,0,0,17.4755045416628,0,0,21.3729967964191,189.667251276183,0,16086.4983982096,886.550771852348,-15199.9476263572,1,1,mix_C100,0,0,1,1
11,NORMAL,254.1043898688,43.7201504533327,0,0,16.9566765394417,0,0,20.8045262461843,210.384239415467,0,15802.2631230921,874.403009066655,-14927.8601140255,1,1,mix_C100,0,0,1,1
12,NORMAL,221.578,43.2995780482252,0,0,16.9049331755965,0,0,20.7478050269866,178.278421951775,0,15773.9025134933,865.991560964503,-14907.9109525288,1,1,mix_C100,0,0,1,1
13,NORMAL,196.9996,42.9785531812369,0,0,16.6307146351922,0,0,20.4473351823884,154.021046818763,0,15623.6675911942,859.571063624738,-14764.0965275695,1,1,mix_C100,0,0,1,1
14,NORMAL,159.0148,42.8464515075976,0,0,16.5178720661218,0,0,20.3236729604568,116.168348492402,0,15561.8364802284,856.929030151952,-14704.9074500765,1,1,mix_C100,0,0,1,1
15,NORMAL,135.436,44.1333494462178,0,0,17.6171232361283,0,0,21.5280014710202,91.3026505537822,0,16164.0007355101,882.666988924355,-15281.3337465857,1,1,mix_C100,0,0,1,1
16,NORMAL,124.074470669534,43.6809395253928,0,0,16.9231674281976,0,0,20.7676630881262,80.3935311441408,0,15783.8315440631,873.618790507856,-14910.2127535553,1,1,mix_C100,0,0,1,1
17,NORMAL,115.865415331254,44.7612301685225,0,0,17.8459388180374,0,0,21.7786313530697,71.1041851627312,0,16289.3156765349,895.224603370451,-15394.0910731644,1,1,mix_C100,0,0,1,1
18,NORMAL,111.446227758567,43.4348324404445,0,0,16.7129395319793,0,0,20.5372747591779,68.0113953181221,0,15668.637379589,868.69664880889,-14799.9407307801,1,1,mix_C100,0,0,1,1
19,NORMAL,110.167470774166,43.7290798197537,0,0,16.9642789591763,0,0,20.8126154564419,66.4383909544127,0,15806.3077282209,874.581596395075,-14931.7261318259,1,1,mix_C100,0,0,1,1
20,NORMAL,109.854633421327,43.3598000612357,0,0,16.6488416144462,0,0,20.4669892447738,66.4948333600917,0,15633.4946223869,867.196001224714,-14766.2986211622,1,1,mix_C100,0,0,1,1
21,NORMAL,120.438633421327,44.741943091839,0,0,17.8294514491041,0,0,21.7604414875761,75.6966903294884,0,16280.2207437881,894.83886183678,-15385.3818819513,1,1,mix_C100,0,0,1,1
22,NORMAL,135.451470774166,51.5861351056054,0,0,24.8853290026696,0,0,28.165565870142,83.8653356685611,0,19482.782935071,1031.72270211211,-18451.0602329589,1,1,mix_C100,0,0,1,1
23,NORMAL,149.660359508325,51.7861143007426,0,0,25.0648740390166,0,0,28.3526714970511,97.8742452075826,0,19576.3357485255,1035.72228601485,-18540.6134625107,1,1,mix_C100,0,0,1,1
24,NORMAL,176.716251931771,51.0064054445578,0,0,24.6880416062936,0,0,27.9598413090345,125.709846487213,0,19379.9206545173,1020.12810889116,-18359.7925456261,1,1,mix_C100,0,0,1,1
25,NORMAL,211.253226442193,52.5414699508575,0,0,26.0663149340046,0,0,29.3969618001567,158.711756491335,0,20098.4809000784,1050.82939901715,-19047.6515010612,1,1,mix_C100,0,0,1,1
26,NORMAL,234.917611746144,52.586495880273,0,0,26.1067777292938,0,0,29.4396308649004,182.331115865871,0,20119.8154324502,1051.72991760546,-19068.0855148447,1,1,mix_C100,0,0,1,1
27,NORMAL,235.344559933185,51.695227988511,0,0,25.3066009595104,0,0,28.6060232724128,183.649331944674,0,19703.0116362064,1033.90455977022,-18669.1070764362,1,1,mix_C100,0,0,1,1
28,NORMAL,209.956409748643,51.9526236020074,0,0,25.5377368891721,0,0,28.8474401693405,158.003786146636,0,19823.7200846703,1039.05247204015,-18784.6676126301,1,1,mix_C100,0,0,1,1
29,NORMAL,173.53876448071,52.3262054562824,0,0,25.8731893919444,0,0,29.197608496443,121.212559024427,0,19998.8042482215,1046.52410912565,-18952.2801390959,1,1,mix_C100,0,0,1,1
30,NORMAL,149.387038948077,52.5880492161495,0,0,26.1083195049675,0,0,29.4432080154366,96.7989897319275,0,20121.6040077183,1051.76098432299,-19069.8430233953,1,1,mix_C100,0,0,1,1
31,NORMAL,119.828151936921,51.3664109350767,0,0,25.0115244326952,0,0,28.3003241298793,68.4617410018439,0,19550.1620649396,1027.32821870153,-18522.8338462381,1,1,mix_C100,0,0,1,1
32,NORMAL,103.495924044676,42.8609367563383,0,0,16.5304938708845,0,0,20.3398361167673,60.634987288338,0,15569.9180583837,857.218735126766,-14712.6993232569,1,1,mix_C100,0,0,1,1
33,NORMAL,99.4747257814166,43.2664550103452,0,0,16.8769173367283,0,0,20.719768829765,56.2082707710714,0,15759.8844148825,865.329100206903,-14894.5553146756,1,1,mix_C100,0,0,1,1
